area,plot_id,T2m,relhum,windspeed,VPD
Colorado,US_pfeiler5,11.029393115942028,52.93908514492754,0.2904121376811594,0.6295521729255282
Colorado,US_road1,13.336322463768116,48.3942481884058,0.30764039855072467,0.8034868191800858
Colorado,US_road2,13.336322463768116,48.3942481884058,0.30764039855072467,0.8034868191800858
Colorado,US_road3,13.336322463768116,48.3942481884058,0.30764039855072467,0.8034868191800858
Colorado,US_road4,13.336322463768116,48.3942481884058,0.30764039855072467,0.8034868191800858
Colorado,US_road5,13.336322463768116,48.3942481884058,0.30764039855072467,0.8034868191800858
Norway,NO_Hog_TTC 101,11.356929347826087,69.71304347826087,0.6614130434782609,0.4286209392008735
Norway,NO_Hog_TTC 110,11.356929347826087,69.71304347826087,0.6614130434782609,0.4286209392008735
Norway,NO_Hog_TTC 115,11.356929347826087,69.71304347826087,0.6614130434782609,0.4286209392008735
Norway,NO_Joa_109 AN3C 109,10.04574275362319,75.82613224637682,0.6182653985507246,0.3183273257960228
Norway,NO_Joa_156 AN2C 156,10.04574275362319,75.82613224637682,0.6182653985507246,0.3183273257960228
Norway,NO_Joa_81 AN1C 81,10.04574275362319,75.82613224637682,0.6182653985507246,0.3183273257960228
Norway,NO_Lia_27 AN3C 27,8.006838768115943,85.55851449275362,1.067975543478261,0.1731797824980455
Norway,NO_Lia_4 AN1C 4,8.006838768115943,85.55851449275362,1.067975543478261,0.1731797824980455
Norway,NO_Lia_77 AN2C 77,8.006838768115943,85.55851449275362,1.067975543478261,0.1731797824980455
Norway,NO_Vik_TTC 140,12.619927536231884,64.35258152173913,0.42441576086956523,0.5432655782197275
Norway,NO_Vik_TTC 141,12.619927536231884,64.35258152173913,0.42441576086956523,0.5432655782197275
Norway,NO_Vik_TTC 146,12.619927536231884,64.35258152173913,0.42441576086956523,0.5432655782197275
Peru,PE_ACJ_B_1,9.313014981273408,96.57766853932584,0.45644194756554307,0.04027873899837441
Peru,PE_ACJ_B_2,9.313014981273408,96.57766853932584,0.45644194756554307,0.04027873899837441
Peru,PE_ACJ_B_3,9.313014981273408,96.57766853932584,0.45644194756554307,0.04027873899837441
Peru,PE_ACJ_B_4,9.313014981273408,96.57766853932584,0.45644194756554307,0.04027873899837441
Peru,PE_ACJ_B_5,9.313014981273408,96.57766853932584,0.45644194756554307,0.04027873899837441
Peru,PE_ACJ_C_1,9.126591760299625,96.9377808988764,0.5560533707865168,0.03558480458049769
Peru,PE_ACJ_C_2,9.126591760299625,96.9377808988764,0.5560533707865168,0.03558480458049769
Peru,PE_ACJ_C_3,9.126591760299625,96.9377808988764,0.5560533707865168,0.03558480458049769
Peru,PE_ACJ_C_4,9.126591760299625,96.9377808988764,0.5560533707865168,0.03558480458049769
Peru,PE_ACJ_C_5,9.126591760299625,96.9377808988764,0.5560533707865168,0.03558480458049769
Peru,PE_ACJ_NB_1,9.359129213483145,96.60992509363295,0.39928838951310863,0.04002608419256663
Peru,PE_ACJ_NB_2,9.359129213483145,96.60992509363295,0.39928838951310863,0.04002608419256663
Peru,PE_ACJ_NB_3,9.359129213483145,96.60992509363295,0.39928838951310863,0.04002608419256663
Peru,PE_ACJ_NB_4,9.359129213483145,96.60992509363295,0.39928838951310863,0.04002608419256663
Peru,PE_ACJ_NB_5,9.359129213483145,96.60992509363295,0.39928838951310863,0.04002608419256663
Peru,PE_PIL_B_1,8.132397003745318,98.97790262172285,0.33753277153558053,0.011099068408747572
Peru,PE_PIL_B_2,8.132397003745318,98.97790262172285,0.33753277153558053,0.011099068408747572
Peru,PE_PIL_B_3,8.132397003745318,98.97790262172285,0.33753277153558053,0.011099068408747572
Peru,PE_PIL_B_4,8.132397003745318,98.97790262172285,0.33753277153558053,0.011099068408747572
Peru,PE_PIL_B_5,8.060674157303371,99.02837078651686,0.3680992509363296,0.010498368343902553
Peru,PE_PIL_C_1,8.195365168539325,98.93417602996254,0.311685393258427,0.011625794488190785
Peru,PE_PIL_C_2,8.195365168539325,98.93417602996254,0.311685393258427,0.011625794488190785
Peru,PE_PIL_C_3,8.195365168539325,98.93417602996254,0.311685393258427,0.011625794488190785
Peru,PE_PIL_C_4,8.132397003745318,98.97790262172285,0.33753277153558053,0.011099068408747572
Peru,PE_PIL_C_5,8.132397003745318,98.97790262172285,0.33753277153558053,0.011099068408747572
Peru,PE_QUE_B_1,7.357958801498127,98.81685393258427,0.6256788389513108,0.01216340112096152
Peru,PE_QUE_B_2,7.357958801498127,98.81685393258427,0.6256788389513108,0.01216340112096152
Peru,PE_QUE_B_3,7.2862359550561795,98.87963483146068,0.6168679775280899,0.011456969155806497
Peru,PE_QUE_B_4,7.2862359550561795,98.87963483146068,0.6168679775280899,0.011456969155806497
Peru,PE_QUE_B_5,7.2862359550561795,98.87963483146068,0.6168679775280899,0.011456969155806497
Peru,PE_TRE_C_1,7.876732209737828,99.76395131086143,0.6571676029962547,0.002531421131566912
Peru,PE_TRE_C_2,7.876732209737828,99.76395131086143,0.6571676029962547,0.002531421131566912
Peru,PE_TRE_C_3,7.876732209737828,99.76395131086143,0.6571676029962547,0.002531421131566912
Peru,PE_TRE_C_4,7.876732209737828,99.76395131086143,0.6571676029962547,0.002531421131566912
Peru,PE_TRE_C_5,7.876732209737828,99.76395131086143,0.6571676029962547,0.002531421131566912
Peru,PE_TRE_NB_1,8.366385767790263,99.19555243445693,0.4564794007490637,0.008881300870943928
Peru,PE_TRE_NB_2,8.366385767790263,99.19555243445693,0.4564794007490637,0.008881300870943928
Peru,PE_TRE_NB_3,8.366385767790263,99.19555243445693,0.4564794007490637,0.008881300870943928
Peru,PE_TRE_NB_4,8.366385767790263,99.19555243445693,0.4564794007490637,0.008881300870943928
Peru,PE_TRE_NB_5,8.345739700374532,99.21924157303371,0.45056179775280897,0.008608306377334528
Peru,PE_WAY_B_1,10.995973782771536,91.29101123595505,0.42122659176029964,0.11464776571425797
Peru,PE_WAY_B_2,10.995973782771536,91.29101123595505,0.42122659176029964,0.11464776571425797
Peru,PE_WAY_B_3,10.995973782771536,91.29101123595505,0.42122659176029964,0.11464776571425797
Peru,PE_WAY_B_4,11.0125936329588,91.099297752809,0.28765917602996255,0.11729268861957005
Peru,PE_WAY_B_5,11.0125936329588,91.099297752809,0.28765917602996255,0.11729268861957005
Peru,PE_WAY_C_1,10.761001872659175,92.46072097378277,0.4067696629213483,0.0977435974666897
Peru,PE_WAY_C_2,10.761001872659175,92.46072097378277,0.4067696629213483,0.0977435974666897
Peru,PE_WAY_C_3,10.761001872659175,92.46072097378277,0.4067696629213483,0.0977435974666897
Peru,PE_WAY_C_4,10.761001872659175,92.46072097378277,0.4067696629213483,0.0977435974666897
Peru,PE_WAY_C_5,10.761001872659175,92.46072097378277,0.4067696629213483,0.0977435974666897
SouthAfrica,SA_2000east1,16.653713768115942,72.29533514492753,0.812241847826087,0.5589640735338238
SouthAfrica,SA_2000east2,16.653713768115942,72.29533514492753,0.812241847826087,0.5589640735338238
SouthAfrica,SA_2000east3,16.653713768115942,72.29533514492753,0.812241847826087,0.5589640735338238
SouthAfrica,SA_2000east4,16.653713768115942,72.29533514492753,0.812241847826087,0.5589640735338238
SouthAfrica,SA_2000east5,16.658423913043478,72.31530797101449,0.8112635869565218,0.5587655476861446
SouthAfrica,SA_2000west1,16.645652173913042,72.25489130434782,0.9655932971014493,0.5594127255702187
SouthAfrica,SA_2000west2,16.645652173913042,72.25489130434782,0.9655932971014493,0.5594127255702187
SouthAfrica,SA_2000west3,16.645652173913042,72.25489130434782,0.9655932971014493,0.5594127255702187
SouthAfrica,SA_2000west4,16.645652173913042,72.25489130434782,0.9655932971014493,0.5594127255702187
SouthAfrica,SA_2000west5,16.645652173913042,72.25489130434782,0.9655932971014493,0.5594127255702187
SouthAfrica,SA_2200east1,15.861684782608696,75.72830615942028,1.474705615942029,0.47024626039986633
SouthAfrica,SA_2200east2,15.861684782608696,75.72830615942028,1.474705615942029,0.47024626039986633
SouthAfrica,SA_2200east3,15.861684782608696,75.72830615942028,1.474705615942029,0.47024626039986633
SouthAfrica,SA_2200east4,15.861684782608696,75.72830615942028,1.474705615942029,0.47024626039986633
SouthAfrica,SA_2200east5,15.861684782608696,75.72830615942028,1.474705615942029,0.47024626039986633
SouthAfrica,SA_2200west1,15.936639492753624,75.23759057971014,1.2803215579710145,0.48134287843142504
SouthAfrica,SA_2200west2,15.936639492753624,75.23759057971014,1.2803215579710145,0.48134287843142504
SouthAfrica,SA_2200west3,15.936639492753624,75.23759057971014,1.2803215579710145,0.48134287843142504
SouthAfrica,SA_2200west4,15.936639492753624,75.23759057971014,1.2803215579710145,0.48134287843142504
SouthAfrica,SA_2200west5,15.936639492753624,75.23759057971014,1.2803215579710145,0.48134287843142504
SouthAfrica,SA_2400east1,14.654302536231883,77.28600543478261,0.43343750000000003,0.4080964743361271
SouthAfrica,SA_2400east2,14.654302536231883,77.28600543478261,0.43343750000000003,0.4080964743361271
SouthAfrica,SA_2400east3,14.654302536231883,77.28600543478261,0.43343750000000003,0.4080964743361271
SouthAfrica,SA_2400east4,14.654302536231883,77.28600543478261,0.43343750000000003,0.4080964743361271
SouthAfrica,SA_2400east5,14.654302536231883,77.28600543478261,0.43343750000000003,0.4080964743361271
SouthAfrica,SA_2400west1,14.721875,76.88038949275362,0.8208786231884058,0.4167126726111436
SouthAfrica,SA_2400west2,14.721875,76.88038949275362,0.8208786231884058,0.4167126726111436
SouthAfrica,SA_2400west3,14.721875,76.88038949275362,0.8208786231884058,0.4167126726111436
SouthAfrica,SA_2400west4,14.689628623188407,77.07749094202899,0.913106884057971,0.41251865391395814
SouthAfrica,SA_2400west5,14.689628623188407,77.07749094202899,0.913106884057971,0.41251865391395814
SouthAfrica,SA_2600east1,13.977219202898551,78.64320652173913,0.6289130434782608,0.3681365610049374
SouthAfrica,SA_2600east2,13.977219202898551,78.64320652173913,0.6289130434782608,0.3681365610049374
SouthAfrica,SA_2600east3,13.977219202898551,78.64320652173913,0.6289130434782608,0.3681365610049374
SouthAfrica,SA_2600east4,13.977219202898551,78.64320652173913,0.6289130434782608,0.3681365610049374
SouthAfrica,SA_2600east5,13.977219202898551,78.64320652173913,0.6289130434782608,0.3681365610049374
SouthAfrica,SA_2600west1,13.977219202898551,78.64320652173913,0.6289130434782608,0.3681365610049374
SouthAfrica,SA_2600west2,13.977219202898551,78.64320652173913,0.6289130434782608,0.3681365610049374
SouthAfrica,SA_2600west3,13.977219202898551,78.64320652173913,0.6289130434782608,0.3681365610049374
SouthAfrica,SA_2600west4,13.977219202898551,78.64320652173913,0.6289130434782608,0.3681365610049374
SouthAfrica,SA_2600west5,13.977219202898551,78.64320652173913,0.6289130434782608,0.3681365610049374
SouthAfrica,SA_2800east1,12.977083333333333,81.52513586956522,0.5096829710144928,0.30036953363907054
SouthAfrica,SA_2800east2,12.977083333333333,81.52513586956522,0.5096829710144928,0.30036953363907054
SouthAfrica,SA_2800east3,12.977083333333333,81.52513586956522,0.5096829710144928,0.30036953363907054
SouthAfrica,SA_2800east4,12.977083333333333,81.52513586956522,0.5096829710144928,0.30036953363907054
SouthAfrica,SA_2800east5,12.977083333333333,81.52513586956522,0.5096829710144928,0.30036953363907054
SouthAfrica,SA_2800west1,12.683740942028985,82.36734601449275,1.1665172101449275,0.281682745286687
SouthAfrica,SA_2800west2,12.683740942028985,82.36734601449275,1.1665172101449275,0.281682745286687
SouthAfrica,SA_2800west3,12.683740942028985,82.36734601449275,1.1665172101449275,0.281682745286687
SouthAfrica,SA_2800west4,12.683740942028985,82.36734601449275,1.1665172101449275,0.281682745286687
SouthAfrica,SA_2800west5,12.783197463768117,81.99085144927537,0.9682427536231885,0.2893074793348291
Svalbard,SV_B5A,4.573369565217392,77.65634057971015,2.00205615942029,0.19288048854860423
Svalbard,SV_B5B,4.573369565217392,77.65634057971015,2.00205615942029,0.19288048854860423
Svalbard,SV_B5C,4.573369565217392,77.65634057971015,2.00205615942029,0.19288048854860423
Svalbard,SV_B5D,4.821376811594203,76.32241847826087,1.967649456521739,0.20772416943309494
Svalbard,SV_B5E,4.821376811594203,76.32241847826087,1.967649456521739,0.20772416943309494
Svalbard,SV_C2A,5.40643115942029,72.0896286231884,0.920715579710145,0.2516287125461532
Svalbard,SV_C2B,5.40643115942029,72.0896286231884,0.920715579710145,0.2516287125461532
Svalbard,SV_C2C,5.40643115942029,72.0896286231884,0.920715579710145,0.2516287125461532
Svalbard,SV_C2D,5.40643115942029,72.0896286231884,0.920715579710145,0.2516287125461532
Svalbard,SV_C2E,5.40643115942029,72.0896286231884,0.920715579710145,0.2516287125461532
Svalbard,SV_C3A,5.137001811594203,73.44393115942029,1.0741032608695653,0.23501793692127493
Svalbard,SV_C3B,5.137001811594203,73.44393115942029,1.0741032608695653,0.23501793692127493
Svalbard,SV_C3C,5.137001811594203,73.44393115942029,1.0741032608695653,0.23501793692127493
Svalbard,SV_C3D,5.137001811594203,73.44393115942029,1.0741032608695653,0.23501793692127493
Svalbard,SV_C3E,5.137001811594203,73.44393115942029,1.0741032608695653,0.23501793692127493
Svalbard,SV_C4A,4.776494565217392,75.30054347826086,1.0686141304347827,0.21320849998734234
Svalbard,SV_C4B,4.776494565217392,75.30054347826086,1.0686141304347827,0.21320849998734234
Svalbard,SV_C4C,4.776494565217392,75.30054347826086,1.0686141304347827,0.21320849998734234
Svalbard,SV_C4D,4.776494565217392,75.30054347826086,1.0686141304347827,0.21320849998734234
Svalbard,SV_C4E,4.776494565217392,75.30054347826086,1.0686141304347827,0.21320849998734234
Svalbard,SV_C5A,4.585914855072464,76.29352355072464,1.109615036231884,0.2019364669908757
Svalbard,SV_C5B,4.585914855072464,76.29352355072464,1.109615036231884,0.2019364669908757
Svalbard,SV_C5C,4.585914855072464,76.29352355072464,1.109615036231884,0.2019364669908757
Svalbard,SV_C5D,4.585914855072464,76.29352355072464,1.109615036231884,0.2019364669908757
Svalbard,SV_C5E,4.585914855072464,76.29352355072464,1.109615036231884,0.2019364669908757
Svalbard,SV_C6A,4.188451086956522,78.42128623188405,1.3163179347826086,0.1788090450815574
Svalbard,SV_C6B,4.188451086956522,78.42128623188405,1.3163179347826086,0.1788090450815574
Svalbard,SV_C6C,4.316304347826087,77.72341485507246,1.3355978260869565,0.18622015368285375
Svalbard,SV_C6D,4.316304347826087,77.72341485507246,1.3355978260869565,0.18622015368285375
Svalbard,SV_C6E,4.248913043478261,78.10298913043478,1.2839221014492754,0.1822136287066916
Svalbard,SV_C6F,4.248913043478261,78.10298913043478,1.2839221014492754,0.1822136287066916
Svalbard,SV_C6G,4.248913043478261,78.10298913043478,1.2839221014492754,0.1822136287066916
Svalbard,SV_C7A,4.188451086956522,78.42128623188405,1.3163179347826086,0.1788090450815574
Svalbard,SV_C7B,4.188451086956522,78.42128623188405,1.3163179347826086,0.1788090450815574
Svalbard,SV_C7C,4.188451086956522,78.42128623188405,1.3163179347826086,0.1788090450815574
Svalbard,SV_C7D,4.191259057971014,78.41508152173913,1.2482789855072465,0.17890777542097536
Svalbard,SV_ITEXBIS_L10,5.198369565217392,72.7029438405797,0.4793251811594203,0.24193404854920833
Svalbard,SV_ITEXBIS_L2,5.198369565217392,72.7029438405797,0.4793251811594203,0.24193404854920833
Svalbard,SV_ITEXBIS_L3,5.198369565217392,72.7029438405797,0.4793251811594203,0.24193404854920833
Svalbard,SV_ITEXBIS_L6,5.198369565217392,72.7029438405797,0.4793251811594203,0.24193404854920833
Svalbard,SV_ITEXBIS_L8,5.198369565217392,72.7029438405797,0.4793251811594203,0.24193404854920833
Svalbard,SV_ITEXCAS_L1,5.198369565217392,72.7029438405797,0.4793251811594203,0.24193404854920833
Svalbard,SV_ITEXCAS_L10,5.198369565217392,72.7029438405797,0.4793251811594203,0.24193404854920833
Svalbard,SV_ITEXCAS_L3,5.198369565217392,72.7029438405797,0.4793251811594203,0.24193404854920833
Svalbard,SV_ITEXCAS_L7,5.198369565217392,72.7029438405797,0.4793251811594203,0.24193404854920833
Svalbard,SV_ITEXCAS_L9,5.198369565217392,72.7029438405797,0.4793251811594203,0.24193404854920833
Svalbard,SV_ITEXDRY_L1,5.198369565217392,72.7029438405797,0.4793251811594203,0.24193404854920833
Svalbard,SV_ITEXDRY_L2,5.198369565217392,72.7029438405797,0.4793251811594203,0.24193404854920833
Svalbard,SV_ITEXDRY_L5,5.198369565217392,72.7029438405797,0.4793251811594203,0.24193404854920833
Svalbard,SV_ITEXDRY_L7,5.198369565217392,72.7029438405797,0.4793251811594203,0.24193404854920833
Svalbard,SV_ITEXDRY_L8,5.198369565217392,72.7029438405797,0.4793251811594203,0.24193404854920833
